sample_id,split,label,source_dataset,blur_score_px,occlusion_ratio,illumination_entropy_bits,quality_flag
train/fall/people(6228).jpg,train,fall,leeds_millennium,5.54,0.019,7.019,False
train/fall/people(6229).jpg,train,fall,leeds_millennium,3.82,0.053,7.742,False
train/fall/people(623).jpg,train,fall,leeds_millennium,7.55,0.002,7.334,False
train/fall/people(6230).jpg,train,fall,leeds_millennium,5.47,0.010,6.811,False
train/fall/people(6231).jpg,train,fall,leeds_millennium,3.77,0.000,7.335,False
train/fall/people(6232).jpg,train,fall,leeds_millennium,8.05,0.002,6.094,False
train/fall/people(6233).jpg,train,fall,leeds_millennium,4.50,0.066,7.633,False
train/fall/people(6234).jpg,train,fall,leeds_millennium,6.35,0.000,7.696,False
train/fall/people(6237).jpg,train,fall,leeds_millennium,15.65,0.000,6.516,True
train/fall/people(6238).jpg,train,fall,leeds_millennium,15.32,0.012,7.630,True
train/fall/people(6239).jpg,train,fall,leeds_millennium,8.12,0.009,6.865,False
train/fall/people(6240).jpg,train,fall,leeds_millennium,5.94,0.015,7.278,False
train/fall/people(6241).jpg,train,fall,leeds_millennium,8.75,0.010,7.365,False
train/fall/people(6242).jpg,train,fall,leeds_millennium,4.01,0.093,7.180,False
train/fall/people(6243).jpg,train,fall,leeds_millennium,5.08,0.096,7.270,False
train/fall/people(6245).jpg,train,fall,leeds_millennium,3.09,0.116,7.540,False
train/fall/people(6251).jpg,train,fall,leeds_millennium,5.06,0.018,7.719,False
train/fall/people(6252).jpg,train,fall,leeds_millennium,8.67,0.000,5.742,False
train/fall/people(6253).jpg,train,fall,leeds_millennium,3.56,0.056,7.498,False
train/fall/people(6254).jpg,train,fall,leeds_millennium,4.14,0.003,5.761,False
train/fall/people(6255).jpg,train,fall,leeds_millennium,4.86,0.032,7.554,False
train/fall/people(6258).jpg,train,fall,leeds_millennium,4.42,0.010,7.074,False
train/fall/people(6259).jpg,train,fall,leeds_millennium,7.82,0.029,6.736,False
train/fall/people(6260).jpg,train,fall,leeds_millennium,3.01,0.014,7.643,False
train/fall/people(6261).jpg,train,fall,leeds_millennium,8.35,0.011,7.108,False
train/fall/people(6263).jpg,train,fall,leeds_millennium,8.35,0.005,7.033,False
train/fall/people(6264).jpg,train,fall,leeds_millennium,4.79,0.016,7.340,False
train/fall/people(6266).jpg,train,fall,leeds_millennium,10.46,0.010,7.463,False
train/fall/people(6267).jpg,train,fall,leeds_millennium,4.29,0.045,7.260,False
train/fall/people(6268).jpg,train,fall,leeds_millennium,8.00,0.030,6.967,False
train/fall/people(6269).jpg,train,fall,leeds_millennium,15.36,0.000,5.846,True
train/fall/people(6270).jpg,train,fall,leeds_millennium,4.69,0.000,7.740,False
train/fall/people(6273).jpg,train,fall,leeds_millennium,8.34,0.000,6.882,False
train/fall/people(6274).jpg,train,fall,leeds_millennium,9.69,0.211,6.820,False
train/fall/people(6276).jpg,train,fall,leeds_millennium,5.19,0.021,7.238,False
train/fall/people(628).jpg,train,fall,leeds_millennium,4.01,0.000,7.306,False
train/fall/people(6281).jpg,train,fall,leeds_millennium,4.18,0.154,7.473,False
train/fall/people(6282).jpg,train,fall,leeds_millennium,11.09,0.349,4.894,False
train/fall/people(6283).jpg,train,fall,leeds_millennium,2.56,0.026,7.796,False
train/fall/people(6284).jpg,train,fall,leeds_millennium,4.81,0.009,7.006,False
train/fall/people(6285).jpg,train,fall,leeds_millennium,9.20,0.000,7.294,False
train/fall/people(6286).jpg,train,fall,leeds_millennium,6.06,0.004,7.481,False
train/fall/people(6288).jpg,train,fall,leeds_millennium,8.06,0.000,6.020,False
train/fall/people(6289).jpg,train,fall,leeds_millennium,2.87,0.000,7.005,False
train/fall/people(6290).jpg,train,fall,leeds_millennium,5.06,0.001,5.592,False
train/fall/people(6292).jpg,train,fall,leeds_millennium,4.26,0.019,7.492,False
train/fall/people(6294).jpg,train,fall,leeds_millennium,4.33,0.060,7.430,False
train/fall/people(6297).jpg,train,fall,leeds_millennium,6.99,0.017,7.545,False
train/fall/people(6299).jpg,train,fall,leeds_millennium,6.90,0.000,7.291,False
train/fall/people(63).jpg,train,fall,leeds_millennium,5.55,0.000,6.930,False
train/fall/people(630).jpg,train,fall,leeds_millennium,12.74,0.001,6.693,False
train/fall/people(6303).jpg,train,fall,leeds_millennium,3.97,0.000,7.732,False
train/fall/people(6307).jpg,train,fall,leeds_millennium,5.02,0.003,7.369,False
train/fall/people(631).jpg,train,fall,leeds_millennium,11.27,0.016,7.157,False
train/fall/people(6311).jpg,train,fall,leeds_millennium,9.89,0.000,7.472,False
train/fall/people(6312).jpg,train,fall,leeds_millennium,3.38,0.001,7.693,False
train/fall/people(6313).jpg,train,fall,leeds_millennium,6.59,0.029,7.852,False
train/fall/people(6316).jpg,train,fall,leeds_millennium,2.99,0.005,7.708,False
train/fall/people(6317).jpg,train,fall,leeds_millennium,7.05,0.000,7.374,False
train/fall/people(6321).jpg,train,fall,leeds_millennium,5.13,0.004,7.374,False
train/fall/people(6323).jpg,train,fall,leeds_millennium,10.28,0.011,7.674,False
train/fall/people(6324).jpg,train,fall,leeds_millennium,6.37,0.000,7.050,False
train/fall/people(6329).jpg,train,fall,leeds_millennium,3.76,0.000,7.517,False
train/fall/people(6330).jpg,train,fall,leeds_millennium,11.12,0.004,7.231,False
train/fall/people(6331).jpg,train,fall,leeds_millennium,7.96,0.040,7.415,False
train/fall/people(6333).jpg,train,fall,leeds_millennium,22.96,0.001,6.731,True
train/fall/people(6334).jpg,train,fall,leeds_millennium,6.09,0.000,7.774,False
train/fall/people(6336).jpg,train,fall,leeds_millennium,3.62,0.000,7.570,False
train/fall/people(6339).jpg,train,fall,leeds_millennium,5.78,0.056,7.454,False
train/fall/people(634).jpg,train,fall,leeds_millennium,8.77,0.000,7.491,False
train/fall/people(6341).jpg,train,fall,leeds_millennium,5.55,0.095,7.004,False
train/fall/people(6343).jpg,train,fall,leeds_millennium,4.02,0.006,7.280,False
train/fall/people(6347).jpg,train,fall,leeds_millennium,6.14,0.010,7.530,False
train/fall/people(6348).jpg,train,fall,leeds_millennium,3.58,0.002,7.810,False
train/fall/people(6349).jpg,train,fall,leeds_millennium,6.17,0.079,7.590,False
train/fall/people(6350).jpg,train,fall,leeds_millennium,6.75,0.002,7.127,False
train/fall/people(6351).jpg,train,fall,leeds_millennium,9.99,0.000,5.869,False
train/fall/people(6352).jpg,train,fall,leeds_millennium,8.11,0.023,6.216,False
train/fall/people(6354).jpg,train,fall,leeds_millennium,5.31,0.009,7.273,False
train/fall/people(6357).jpg,train,fall,leeds_millennium,9.18,0.003,6.470,False
train/fall/people(6358).jpg,train,fall,leeds_millennium,10.53,0.196,7.243,False
train/fall/people(6359).jpg,train,fall,leeds_millennium,10.99,0.060,6.710,False
train/fall/people(636).jpg,train,fall,leeds_millennium,8.33,0.006,7.426,False
train/fall/people(6361).jpg,train,fall,leeds_millennium,5.02,0.003,7.402,False
train/fall/people(6363).jpg,train,fall,leeds_millennium,4.33,0.000,7.542,False
train/fall/people(6365).jpg,train,fall,leeds_millennium,5.24,0.022,7.533,False
train/fall/people(6366).jpg,train,fall,leeds_millennium,6.41,0.035,7.527,False
train/fall/people(6367).jpg,train,fall,leeds_millennium,1.69,0.001,7.747,False
train/fall/people(6368).jpg,train,fall,leeds_millennium,4.41,0.039,7.657,False
train/fall/people(6369).jpg,train,fall,leeds_millennium,19.06,0.000,7.229,True
train/fall/people(6371).jpg,train,fall,leeds_millennium,3.45,0.006,7.582,False
train/fall/people(6374).jpg,train,fall,leeds_millennium,12.81,0.000,7.445,False
train/fall/people(6377).jpg,train,fall,leeds_millennium,4.60,0.000,6.968,False
train/fall/people(6378).jpg,train,fall,leeds_millennium,6.56,0.146,6.511,False
train/fall/people(6383).jpg,train,fall,leeds_millennium,13.94,0.000,7.604,False
train/fall/people(6384).jpg,train,fall,leeds_millennium,3.77,0.000,7.261,False
train/fall/people(6386).jpg,train,fall,leeds_millennium,7.36,0.008,6.636,False
train/fall/people(6388).jpg,train,fall,leeds_millennium,8.03,0.038,7.762,False
train/fall/people(6389).jpg,train,fall,leeds_millennium,4.55,0.000,7.110,False
train/fall/people(6391).jpg,train,fall,leeds_millennium,6.77,0.010,7.139,False
train/fall/people(6393).jpg,train,fall,leeds_millennium,4.92,0.011,7.676,False
train/fall/people(6397).jpg,train,fall,leeds_millennium,3.89,0.022,7.405,False
train/fall/people(640).jpg,train,fall,leeds_millennium,5.48,0.013,7.827,False
train/fall/people(6401).jpg,train,fall,leeds_millennium,4.31,0.025,7.398,False
train/fall/people(6403).jpg,train,fall,leeds_millennium,4.10,0.007,7.531,False
train/fall/people(6404).jpg,train,fall,leeds_millennium,5.17,0.000,7.556,False
train/fall/people(6406).jpg,train,fall,leeds_millennium,4.38,0.011,7.373,False
train/fall/people(6407).jpg,train,fall,leeds_millennium,4.19,0.014,7.628,False
train/fall/people(6409).jpg,train,fall,leeds_millennium,6.83,0.000,7.034,False
train/fall/people(6410).jpg,train,fall,leeds_millennium,4.79,0.002,7.405,False
train/fall/people(6411).jpg,train,fall,leeds_millennium,4.49,0.000,7.580,False
train/fall/people(6412).jpg,train,fall,leeds_millennium,4.97,0.041,6.989,False
train/fall/people(6414).jpg,train,fall,leeds_millennium,4.61,0.006,7.180,False
train/fall/people(6415).jpg,train,fall,leeds_millennium,4.81,0.072,7.415,False
train/fall/people(6416).jpg,train,fall,leeds_millennium,9.04,0.000,6.920,False
train/fall/people(6418).jpg,train,fall,leeds_millennium,7.10,0.253,6.543,False
train/fall/people(6421).jpg,train,fall,leeds_millennium,3.13,0.031,7.599,False
train/fall/people(6425).jpg,train,fall,leeds_millennium,4.14,0.015,7.844,False
train/fall/people(6427).jpg,train,fall,leeds_millennium,6.41,0.001,7.563,False
train/fall/people(6432).jpg,train,fall,leeds_millennium,7.94,0.020,7.520,False
train/fall/people(6433).jpg,train,fall,leeds_millennium,4.82,0.002,7.538,False
train/fall/people(6434).jpg,train,fall,leeds_millennium,5.95,0.045,6.726,False
train/fall/people(6435).jpg,train,fall,leeds_millennium,8.78,0.000,7.462,False
train/fall/people(6436).jpg,train,fall,leeds_millennium,8.59,0.000,7.308,False
train/fall/people(6437).jpg,train,fall,leeds_millennium,5.75,0.001,7.597,False
train/fall/people(6438).jpg,train,fall,leeds_millennium,3.03,0.003,7.787,False
train/fall/people(644).jpg,train,fall,leeds_millennium,3.52,0.001,7.773,False
train/fall/people(6440).jpg,train,fall,leeds_millennium,3.18,0.001,7.673,False
train/fall/people(6443).jpg,train,fall,leeds_millennium,6.87,0.000,6.722,False
train/fall/people(6447).jpg,train,fall,leeds_millennium,4.11,0.038,7.623,False
train/fall/people(6449).jpg,train,fall,leeds_millennium,3.91,0.000,7.298,False
train/fall/people(6455).jpg,train,fall,leeds_millennium,13.88,0.000,7.254,False
train/fall/people(6456).jpg,train,fall,leeds_millennium,4.44,0.029,7.920,False
train/fall/people(6458).jpg,train,fall,leeds_millennium,3.66,0.201,7.100,False
train/fall/people(6460).jpg,train,fall,leeds_millennium,5.46,0.005,7.652,False
train/fall/people(6463).jpg,train,fall,leeds_millennium,6.20,0.003,7.333,False
train/fall/people(6464).jpg,train,fall,leeds_millennium,10.86,0.057,7.761,False
train/fall/people(6466).jpg,train,fall,leeds_millennium,4.71,0.002,7.713,False
train/fall/people(6467).jpg,train,fall,leeds_millennium,6.73,0.001,7.392,False
train/fall/people(6469).jpg,train,fall,leeds_millennium,5.21,0.002,7.245,False
train/fall/people(6470).jpg,train,fall,leeds_millennium,3.68,0.031,7.854,False
train/fall/people(6473).jpg,train,fall,leeds_millennium,6.17,0.034,7.621,False
train/fall/people(6474).jpg,train,fall,leeds_millennium,7.62,0.032,6.002,False
train/fall/people(6479).jpg,train,fall,leeds_millennium,3.31,0.401,6.659,True
train/fall/people(6480).jpg,train,fall,leeds_millennium,4.17,0.000,7.334,False
train/fall/people(6481).jpg,train,fall,leeds_millennium,2.74,0.004,7.610,False
train/fall/people(6484).jpg,train,fall,leeds_millennium,3.40,0.046,7.851,False
train/fall/people(6489).jpg,train,fall,leeds_millennium,4.74,0.011,6.752,False
train/fall/people(6495).jpg,train,fall,leeds_millennium,3.77,0.000,7.529,False
train/fall/people(6499).jpg,train,fall,leeds_millennium,8.13,0.000,6.660,False
train/fall/people(65).jpg,train,fall,leeds_millennium,5.51,0.001,7.524,False
train/fall/people(6501).jpg,train,fall,leeds_millennium,6.01,0.000,7.333,False
train/fall/people(6502).jpg,train,fall,leeds_millennium,4.31,0.021,7.492,False
train/fall/people(6513).jpg,train,fall,leeds_millennium,6.81,0.028,7.707,False
train/fall/people(6514).jpg,train,fall,leeds_millennium,8.72,0.004,7.174,False
train/fall/people(6515).jpg,train,fall,leeds_millennium,5.77,0.016,6.722,False
train/fall/people(6519).jpg,train,fall,leeds_millennium,6.99,0.039,7.387,False
train/fall/people(652).jpg,train,fall,leeds_millennium,6.05,0.053,7.416,False
train/fall/people(6520).jpg,train,fall,leeds_millennium,5.10,0.000,7.635,False
train/fall/people(6521).jpg,train,fall,leeds_millennium,6.41,0.000,6.760,False
train/fall/people(6526).jpg,train,fall,leeds_millennium,6.42,0.000,7.468,False
train/fall/people(6527).jpg,train,fall,leeds_millennium,7.52,0.000,6.638,False
train/fall/people(653).jpg,train,fall,leeds_millennium,3.00,0.006,7.720,False
train/fall/people(6536).jpg,train,fall,leeds_millennium,5.27,0.000,6.872,False
train/fall/people(6537).jpg,train,fall,leeds_millennium,4.24,0.029,7.577,False
train/fall/people(654).jpg,train,fall,leeds_millennium,9.39,0.000,7.647,False
train/fall/people(6542).jpg,train,fall,leeds_millennium,6.74,0.000,6.985,False
train/fall/people(6548).jpg,train,fall,leeds_millennium,5.18,0.128,7.619,False
train/fall/people(6551).jpg,train,fall,leeds_millennium,4.67,0.003,7.258,False
train/fall/people(6552).jpg,train,fall,leeds_millennium,6.82,0.000,7.368,False
train/fall/people(6553).jpg,train,fall,leeds_millennium,4.07,0.033,6.901,False
train/fall/people(6554).jpg,train,fall,leeds_millennium,7.80,0.002,7.185,False
train/fall/people(6555).jpg,train,fall,leeds_millennium,8.46,0.093,6.455,False
train/fall/people(6564).jpg,train,fall,leeds_millennium,4.13,0.006,7.714,False
train/fall/people(6565).jpg,train,fall,leeds_millennium,4.83,0.008,7.126,False
train/fall/people(6566).jpg,train,fall,leeds_millennium,4.92,0.000,7.194,False
train/fall/people(6569).jpg,train,fall,leeds_millennium,3.71,0.003,7.581,False
train/fall/people(6570).jpg,train,fall,leeds_millennium,3.87,0.001,7.418,False
train/fall/people(6571).jpg,train,fall,leeds_millennium,3.52,0.027,7.344,False
train/fall/people(6573).jpg,train,fall,leeds_millennium,4.38,0.000,7.279,False
train/fall/people(6575).jpg,train,fall,leeds_millennium,7.34,0.000,6.647,False
train/fall/people(6576).jpg,train,fall,leeds_millennium,6.92,0.012,7.405,False
train/fall/people(6577).jpg,train,fall,leeds_millennium,4.63,0.012,7.492,False
train/fall/people(6578).jpg,train,fall,leeds_millennium,5.32,0.000,6.897,False
train/fall/people(6579).jpg,train,fall,leeds_millennium,7.55,0.064,5.477,False
train/fall/people(658).jpg,train,fall,leeds_millennium,7.06,0.007,7.720,False
train/fall/people(6583).jpg,train,fall,leeds_millennium,8.73,0.027,7.176,False
train/fall/people(6586).jpg,train,fall,leeds_millennium,14.53,0.005,7.341,False
train/fall/people(6588).jpg,train,fall,leeds_millennium,4.64,0.000,7.512,False
train/fall/people(6590).jpg,train,fall,leeds_millennium,5.11,0.004,7.482,False
train/fall/people(6592).jpg,train,fall,leeds_millennium,2.80,0.065,7.720,False
train/fall/people(6594).jpg,train,fall,leeds_millennium,4.01,0.257,7.149,False
train/fall/people(6595).jpg,train,fall,leeds_millennium,12.63,0.096,7.413,False
train/fall/people(6596).jpg,train,fall,leeds_millennium,3.40,0.101,7.796,False
train/fall/people(6598).jpg,train,fall,leeds_millennium,5.01,0.006,7.303,False
train/fall/people(6600).jpg,train,fall,leeds_millennium,7.08,0.052,7.467,False
train/fall/people(6601).jpg,train,fall,leeds_millennium,6.83,0.011,5.527,False
train/fall/people(6602).jpg,train,fall,leeds_millennium,6.12,0.005,7.224,False
train/fall/people(6604).jpg,train,fall,leeds_millennium,7.94,0.000,7.331,False
train/fall/people(6606).jpg,train,fall,leeds_millennium,3.71,0.011,7.648,False
train/fall/people(6607).jpg,train,fall,leeds_millennium,5.44,0.002,7.240,False
train/fall/people(6609).jpg,train,fall,leeds_millennium,4.68,0.004,6.926,False
train/fall/people(6611).jpg,train,fall,leeds_millennium,9.03,0.000,6.574,False
train/fall/people(6613).jpg,train,fall,leeds_millennium,6.87,0.007,7.648,False
train/fall/people(6614).jpg,train,fall,leeds_millennium,3.80,0.009,7.408,False
train/fall/people(6616).jpg,train,fall,leeds_millennium,5.78,0.012,7.512,False
train/fall/people(6617).jpg,train,fall,leeds_millennium,17.92,0.000,6.682,True
train/fall/people(6618).jpg,train,fall,leeds_millennium,6.51,0.010,7.063,False
train/fall/people(6619).jpg,train,fall,leeds_millennium,3.17,0.004,7.780,False
train/fall/people(6620).jpg,train,fall,leeds_millennium,6.37,0.012,6.932,False
train/fall/people(6621).jpg,train,fall,leeds_millennium,6.17,0.067,7.323,False
train/fall/people(6623).jpg,train,fall,leeds_millennium,6.77,0.001,7.117,False
train/fall/people(6626).jpg,train,fall,leeds_millennium,4.36,0.100,7.570,False
train/fall/people(6629).jpg,train,fall,leeds_millennium,4.93,0.045,7.532,False
train/fall/people(6632).jpg,train,fall,leeds_millennium,3.25,0.045,7.459,False
train/fall/people(6635).jpg,train,fall,leeds_millennium,6.96,0.002,7.292,False
train/fall/people(6641).jpg,train,fall,leeds_millennium,6.28,0.005,5.913,False
train/fall/people(6643).jpg,train,fall,leeds_millennium,7.41,0.000,6.772,False
train/fall/people(6644).jpg,train,fall,leeds_millennium,5.48,0.000,7.589,False
train/fall/people(6645).jpg,train,fall,leeds_millennium,6.57,0.006,7.727,False
train/fall/people(6647).jpg,train,fall,leeds_millennium,3.89,0.054,7.711,False
train/fall/people(665).jpg,train,fall,leeds_millennium,7.10,0.000,7.686,False
train/fall/people(6650).jpg,train,fall,leeds_millennium,5.51,0.027,7.246,False
